,document,term,tfidf
48056570,2648,willow,0.2040951403007074
48046491,2648,grandma,0.1911515470088488
48048587,2648,laughter,0.1911515470088488
48041276,2648,attic,0.17511944893372852
48053890,2648,somewher,0.17352368325338713
48055273,2648,tow,0.17203094415046685
28926860,2649,turbo,0.39657686042843515
28922928,2649,power,0.37281911045234145
28923422,2649,ranger,0.30186378292611393
28923677,2649,releas,0.2579885929405586
28915875,2649,divatox,0.2194129403104332
28920059,2649,lerigot,0.2194129403104332
28920517,2649,maligor,0.2194129403104332
28921441,2649,muranthia,0.2194129403104332
28928277,2649,zord,0.2194129403104332
28927599,2649,volcan,0.19828843021421758
116424193,265,erebor,0.3733564763541004
116420848,265,bilbo,0.3302582640212475
116423845,265,dwarv,0.3242109816460402
116424018,265,elv,0.3242109816460402
116420385,265,azog,0.1866782381770502
116423135,265,defil,0.1866782381770502
116427506,265,laketown,0.1866782381770502
116428761,265,mirkwood,0.1866782381770502
116428554,265,men,0.18425835633357837
116429697,265,orc,0.17308226593378162
137936724,2650,branch,0.4916666154577257
137946024,2650,pop,0.40014205453887747
137936859,2650,brother,0.27141243176816965
137945072,2650,obscur,0.23016175673904027
137941388,2650,harrow,0.21449020574921768
137944777,2650,nefari,0.204167619004265
137951232,2650,wors,0.19086415861591968
137939572,2650,emot,0.18662586285894103
137938370,2650,cultur,0.18565184878965976
137949307,2650,talent,0.1745183196864975
92237356,2651,grandpar,0.37275739328330487
92234967,2651,deepli,0.32171912277438214
92241984,2651,pennsylvania,0.31325959107284035
92235823,2651,elderli,0.30004293738585663
92247287,2651,week,0.2679460434636432
92235370,2651,disturb,0.26725955007183677
92236347,2651,farm,0.26461530557108204
92243220,2651,remot,0.2362291268123036
92244110,2651,sent,0.22849560063582935
92244748,2651,someth,0.22417237064977125
38830406,2652,bender,0.4302748952423738
38832399,2652,crew,0.2492959488132543
38837216,2652,larcen,0.23285087426329587
38841681,2652,scammer,0.22549913796609575
38835727,2652,hideou,0.2077857113239867
38836246,2652,incompet,0.2077857113239867
38842758,2652,sprung,0.2077857113239867
38843599,2652,tendenc,0.2077857113239867
38831255,2652,cancel,0.19964760305018958
38835378,2652,hack,0.19964760305018958
144937442,2653,nikola,0.47085402590883396
144932058,2653,elfhelm,0.24590333955090693
144929022,2653,blitzen,0.23542701295441698
144932153,2653,endear,0.2222284023676816
144932082,2653,elv,0.21353469982458895
144939373,2653,reindeer,0.2100845423337366
144940894,2653,snowi,0.20431900375909645
144933995,2653,headstrong,0.1956253012160038
144932483,2653,fabl,0.1891318891407567
144936048,2653,loyal,0.17865556254426673
92393966,2654,psycholog,0.3375707369922029
92393143,2654,particip,0.32528517137752416
92385156,2654,chosen,0.32228400769366805
92396178,2654,spiral,0.3167919694585956
92396568,2654,studi,0.3155118140257183
92382466,2654,20,0.3004553153066891
92394826,2654,role,0.2968979115193376
92388775,2654,guard,0.2848340690878094
92397736,2654,ultim,0.24359315433613646
92385640,2654,control,0.2353141152241028
39590726,2655,filmmak,0.3931719198499474
39587887,2655,centuri,0.2185072427605054
39587119,2655,bolshevik,0.19544916032679563
39591642,2655,grin,0.19544916032679563
39592649,2655,incompar,0.19544916032679563
39594872,2655,misunderstood,0.19544916032679563
39598942,2655,soleil,0.19544916032679563
39599794,2655,synonym,0.19544916032679563
39600087,2655,themat,0.19544916032679563
39594346,2655,marker,0.18712235500429475
20460778,2656,differ,0.3141620308268783
20469411,2656,saturday,0.270575710497779
20458618,2656,braini,0.2534159586968352
20469499,2656,school,0.2433523361311496
20460903,2656,dispar,0.23955653459130108
20460711,2656,detent,0.2321616734597913
20464470,2656,jock,0.2321616734597913
20468120,2656,princip,0.23004611386287885
20467182,2656,outcast,0.20983136722528684
20463780,2656,hungri,0.20586928951095515
88711952,2657,park,0.3997422539700226
88717453,2657,whale,0.3266944490993245
88709284,2657,kinship,0.20901573036199467
88709768,2657,lindley,0.20901573036199467
88705295,2657,dial,0.20011094257393447
88710112,2657,maladjust,0.20011094257393447
88701857,2657,amend,0.19379289509121722
88711657,2657,orca,0.184888107303157
88716992,2657,vandal,0.184888107303157
88709271,2657,kindli,0.16790738137406808
52722525,2658,mi,0.20770496983202524
52721185,2658,killer,0.20500342644122516
52727729,2658,tarnish,0.2011471582255448
52716291,2658,confer,0.1919044418848515
52724531,2658,premier,0.18534663027837103
52724472,2658,power,0.18431511664528893
52723601,2658,organis,0.18266172554415824
52725121,2658,redeem,0.18266172554415824
52719964,2658,high,0.18117605657119887
52724649,2658,promin,0.1780873681482772
123905180,2659,gateway,0.507010709671049
123908767,2659,mirror,0.4375903568695024
123913842,2659,target,0.3208520629816821
123902548,2659,cop,0.29346548745365303
123904297,2659,ex,0.28767279150466035
123904287,2659,evil,0.26566827136653376
123914976,2659,use,0.26161057434886403
123906188,2659,home,0.23139443996708062
123904879,2659,forc,0.21598413401609198
123904476,2659,famili,0.20104449810726094
137339811,266,noir,0.2966220743901546
137331600,266,branch,0.24974453933312665
137333291,266,cyber,0.24646077130565533
137334987,266,femm,0.240778360820278
137342203,266,runaway,0.22814124197221827
137339036,266,miami,0.22188694443300433
137342252,266,sacrific,0.21437065385042586
137344705,266,traffick,0.21437065385042586
137343419,266,spent,0.2102088849465209
137344482,266,thriller,0.20485283314964853
160384029,2660,medallion,0.36517820591149164
160383246,2660,leprechaun,0.3316183127385683
160385594,2660,pawn,0.305298273549637
160388757,2660,statu,0.2877147203470259
160387992,2660,shop,0.25451006060300474
160385390,2660,owner,0.22273216030379095
160376826,2660,brightli,0.196931857034661
160391227,2660,wore,0.18854188374143022
160377202,2660,careless,0.17797176745968266
160384780,2660,neck,0.17419912966251497
76569547,2661,draculaura,0.4784416817764664
76571140,2661,ghoulfriend,0.31312069816800703
76577573,2661,romant,0.2091022290660493
76575872,2661,parti,0.19271137685579232
76565053,2661,1600th,0.18029253658837435
76567989,2661,clawd,0.18029253658837435
76575446,2661,oddli,0.18029253658837435
76571814,2661,heartthrob,0.1671616417017449
76572394,2661,importantli,0.15948056059215546
76575423,2661,occas,0.15948056059215546
4315855,2662,sail,0.3679185651158895
4303355,2662,210,0.2545422286845992
4318597,2662,unassist,0.2545422286845992
4313399,2662,nonstop,0.23003556161130187
4317910,2662,tenaci,0.20894786383178118
4319364,2662,watson,0.20662069978515532
4317367,2662,stretch,0.20447991638490368
4315857,2662,sailor,0.19730505803641368
4316857,2662,solo,0.19730505803641368
4319803,2662,youngest,0.19433027119764784
2099810,2663,unassum,0.391601042053206
2088242,2663,debaucheri,0.3852738021724029
2089445,2663,eve,0.3442868389146516
2094533,2663,nice,0.3442868389146516
2093095,2663,longtim,0.3242502267158814
2088871,2663,drag,0.31958575087742014
2100612,2663,wed,0.2593862642431624
2090889,2663,guy,0.25137476614277243
2090498,2663,girlfriend,0.2318125444047023
2094542,2663,night,0.21275512399131535
165338846,2664,fighter,0.3318768822485757
165348982,2664,univers,0.29643523336427924
165337573,2664,dimens,0.2112371589518385
165347231,2664,spin,0.20128600517705766
165349711,2664,whisk,0.20128600517705766
165338825,2664,fiction,0.19506034836904865
165340851,2664,infect,0.19396609895686703
165338420,2664,establish,0.18997361637694737
165346285,2664,scienc,0.1881730055991204
165343397,2664,nativ,0.18567284575788323
79769084,2665,nutcrack,0.3796911218106972
79771080,2665,rev,0.3508072670511533
79770876,2665,reimagin,0.34438371665364803
79769087,2665,nyc,0.3185879851156157
79760045,2665,ballet,0.30740926543914315
79759876,2665,audienc,0.2966653732980132
79765676,2665,hip,0.2966653732980132
79765806,2665,hop,0.29481304194630154
79764129,2665,featur,0.24555865410103522
79760871,2665,bring,0.19126550575706044
64979763,2666,scorpion,0.3311918470119174
64974966,2666,kingdom,0.2389171965785711
64980836,2666,star,0.1915953594845663
64968276,2666,bautista,0.19069776780814673
64974955,2666,kimbo,0.19069776780814673
64977824,2666,perlman,0.19069776780814673
64982088,2666,triumphant,0.18257338812128135
64982237,2666,ufc,0.18257338812128135
64980359,2666,slice,0.17680904899822397
64976008,2666,mathayu,0.1723378802113192
57679834,2667,kidney,0.2787302488976452
57686348,2667,tamper,0.2699299757853726
57676777,2667,esteem,0.2487264143540231
57673650,2667,boost,0.24512339914721887
57679095,2667,improv,0.2389848278047429
57678481,2667,health,0.21778126637339346
57671754,2667,18,0.21511956460359685
57679206,2667,infect,0.21267103633011195
57685056,2667,sick,0.2072904928378186
57685568,2667,spent,0.20631929149132425
47358524,2668,inman,0.4906268287281063
47358580,2668,intact,0.21699578686873738
47365761,2668,tend,0.20654459311076948
47354219,2668,confeder,0.20137214231813155
47358002,2668,home,0.19806926212775666
47359131,2668,kindli,0.19706618707818283
47352225,2668,backdrop,0.18728453266140413
47351571,2668,aim,0.1782269656154537
47355556,2668,drifter,0.1782269656154537
47361985,2668,peril,0.1694180989240562
79310346,2669,fetish,0.4217015038659966
79317153,2669,repress,0.3830435076657317
79320948,2669,visitor,0.33901750899640815
79320636,2669,unusu,0.3355138821714644
79305415,2669,affair,0.26882868957223
79318057,2669,sexual,0.2638803005108908
79310005,2669,everyth,0.247383095844315
79312108,2669,husband,0.23616301333620082
79318328,2669,sister,0.22969962572724892
79305903,2669,arriv,0.2266697869550301
35395445,267,riviera,0.3419528991491194
35391802,267,luca,0.32624015591876726
35386929,267,deepli,0.2815710665091839
35398560,267,unforgett,0.2815710665091839
35397423,267,surfac,0.2638705853747963
35390706,267,italian,0.2613695632379401
35389806,267,held,0.23766078945914249
35399199,267,water,0.2258611046643622
35395969,267,sea,0.22537970228692467
35388871,267,fun,0.2239703690463507
131308166,2670,seed,0.3915359885247119
131300055,2670,endeavor,0.37014017146335565
131301854,2670,hatr,0.3556433094190073
131296211,2670,astonish,0.3446649702558074
131296620,2670,beast,0.29253549769570025
131308142,2670,season,0.27619536103344833
131304334,2670,matter,0.2727186596191891
131304687,2670,mind,0.2547093107145856
131299079,2670,deep,0.25041153041657993
131297996,2670,christma,0.2401714926049399
94851770,2671,turnbul,0.32877963261656634
94843299,2671,hex,0.2971255804042754
94842938,2671,gunsling,0.2768199840108204
94839644,2671,confeder,0.26988764206882204
94837319,2671,appoint,0.2510068191860146
94849928,2671,slay,0.24754934994339817
94836819,2671,accept,0.2064541441818873
94842219,2671,freedom,0.20595707285863368
94843242,2671,hell,0.20266450064007796
94852044,2671,unleash,0.19965861770960286
51592824,2672,game,0.25212888799557565
51603486,2672,yearli,0.23642855793334705
51598056,2672,plan,0.22621245120737665
51598142,2672,poker,0.21187776840684558
51603087,2672,way,0.2066311766082719
51602597,2672,unveil,0.20484806744824044
51591752,2672,empti,0.1976602912945352
51591653,2672,elabor,0.17908833596545706
51602434,2672,unfold,0.17908833596545706
51592696,2672,friend,0.17665617279185966
62113434,2673,devilish,0.2526003207260179
62115676,2673,gremlin,0.2526003207260179
62115444,2673,gizmo,0.24462504061405232
62115961,2673,harder,0.21922312665947585
62110188,2673,appl,0.2165808856085021
62125834,2673,worsen,0.2165808856085021
62117602,2673,laboratori,0.2119497206989818
62118080,2673,lovabl,0.1973650795046604
62123796,2673,sweetheart,0.1973650795046604
62115132,2673,friendli,0.18697762230252715
21177097,2674,switchblad,0.33628852387766245
21163391,2674,annoy,0.30008884598389535
21165641,2674,coin,0.28833560508578626
21165703,2674,come,0.2822266120611288
21172166,2674,mischiev,0.25803549785436014
21167134,2674,drifter,0.2551950800232828
21175736,2674,shadi,0.2551950800232828
21177804,2674,trick,0.238019817671941
21168795,2674,gold,0.22334244616293847
21174053,2674,present,0.2189954021295157
144915799,2675,fawn,0.4171630550109167
144922057,2675,proud,0.33862562921797806
144927085,2675,young,0.2766616133535733
144919028,2675,lifetim,0.26956581837715615
144916142,2675,forest,0.26390213586453615
144922762,2675,reunit,0.24231562491404632
144922297,2675,rais,0.23286056338250283
144924304,2675,spirit,0.22676289146397766
144916790,2675,great,0.2259172207588337
144921239,2675,parent,0.2109301238178426
24788289,2676,question,0.29318647278406884
24789661,2676,sexual,0.29231044834504477
24777378,2676,aphrodisiac,0.25845050550719345
24784347,2676,jester,0.23962728361776314
24787534,2676,pervers,0.23962728361776314
24792503,2676,vignett,0.23962728361776314
24787044,2676,orgasm,0.22861640466969274
24776969,2676,address,0.2176055257216223
24779709,2676,concern,0.18777142488412157
24784807,2676,lab,0.18777142488412157
61591768,2677,cree,0.4015669770258727
61591270,2677,code,0.3081239099209837
61591894,2677,cumul,0.20971820409398725
61602033,2677,spear,0.20971820409398725
61602834,2677,talker,0.20971820409398725
61600497,2677,residenti,0.20078348851293634
61602252,2677,starvat,0.18952707811264974
61603379,2677,translat,0.18211267012781115
61603688,2677,uncanni,0.17657477576106498
61600043,2677,racism,0.17425308094182937
122153609,2678,cat,0.4255655910617455
122155442,2678,dog,0.4027202554156449
122154280,2678,conflict,0.2342263031902947
122161945,2678,peac,0.2066346098314015
122166764,2678,untest,0.1694267103753577
122156864,2678,frequenc,0.16407744767526022
122166840,2678,use,0.16154301135841345
122167484,2678,wireless,0.15992823717479546
122166330,2678,truce,0.15653808534896324
122157810,2678,heard,0.15118882264886574
121037242,2679,rider,0.31906602335314926
121039114,2679,stunt,0.3108839771806348
121036138,2679,politician,0.30001864456138916
121027936,2679,collis,0.2963518454353713
121034675,2679,motorcycl,0.2963518454353713
121028126,2679,consid,0.2829316939179239
121036474,2679,provid,0.2680287348411514
121025283,2679,act,0.2406509322153242
121027990,2679,commit,0.23926911643640653
121028304,2679,cours,0.2318129723264156
93162188,268,hardli,0.33558280881723657
93161421,268,furi,0.31142092716086156
93158840,268,contin,0.3047617907098051
93160594,268,europ,0.26200417216304106
93159767,268,disast,0.25186985056634975
93155876,268,abl,0.23283058514726895
93156079,268,agre,0.2294463100370078
93159627,268,destruct,0.2294463100370078
93165553,268,natur,0.2276340816621284
93167813,268,rest,0.22719361133734312
95763444,2680,cartel,0.4254474738264649
95763125,2680,buddi,0.39813106015392474
95770369,2680,mexican,0.3941185551038711
95770017,2680,marin,0.3802452185173913
95765156,2680,disappear,0.32891354837553416
95766163,2680,face,0.2612183972726532
95764751,2680,daughter,0.25708190058131586
95777083,2680,war,0.2536076867698603
95771362,2680,old,0.23182559931756946
95760873,2680,00,0.0
74826009,2681,mark,0.4696157541667947
74832277,2681,twin,0.4331828435679071
74829537,2681,rural,0.43190522311835267
74824019,2681,hous,0.31217824258281335
74820778,2681,death,0.2956950095758379
74826720,2681,mother,0.2948057463913363
74830631,2681,son,0.2918644839193702
74833555,2681,young,0.21973949761214737
74816859,2681,00,0.0
74816860,2681,000,0.0
40836307,2682,husband,0.440115814407889
40834158,2682,estat,0.2771883284884021
40839256,2682,newli,0.2710877698977672
40844770,2682,unravel,0.26983601146049924
40837896,2682,lover,0.25298855135821163
40845340,2682,wealthi,0.2448014966256489
40833344,2682,disappear,0.24169708060708078
40844353,2682,trip,0.23183717166568432
40838230,2682,marri,0.22284060428802685
40844008,2682,threaten,0.21367269769296385
166027116,2683,drug,0.3256804016713767
166028125,2683,flaw,0.19118030342947032
166038703,2683,war,0.18872353174827003
166037347,2683,testifi,0.182929374790884
166037809,2683,trophi,0.18072457317680876
166032767,2683,nobl,0.17871174700416376
166033826,2683,polici,0.17205682410941733
166027447,2683,endang,0.17065440031472934
